64
6.7082 7.2111 7.8102 8.4853 4.2426 5.0000 5.8310 6.7082 5.8310 5.0000 7.8102 7.2111 12.6491 13.0000 13.4164 13.8924 15.5242 15.2971 15.1327 15.0333 6.3246 5.3852 4.4721 6.0828 5.0990 4.1231 6.0828 6.0000 4.1231 4.0000 6.7082 16.7631 3.6056 2.8284 2.2361 2.0000 3.1623 2.2361 1.4142 1.0000 3.1623 3.0000 1.0000 0.0000 10.4403 11.4018 12.3693 13.3417 7.6158 8.0623 8.6023 9.2195 5.6569 6.4031 9.4868 9.2195 9.0554 9.0000 21.5870 21.3776 21.2132 21.0950 8.9443 10.2956
11.4018 10.8167 10.2956 9.8489 9.2195 8.4853 7.8102 7.2111 10.6301 9.8995 8.9443 8.0623 10.8167 10.2956 9.8489 9.4868 18.4391 17.6918 16.9706 16.2788 16.7631 15.8114 14.8661 16.1245 15.1327 14.1421 16.4924 16.2788 14.5602 14.3178 15.8114 24.2074 13.9284 13.0000 12.0830 11.1803 13.1529 12.1655 11.1803 10.1980 13.6015 13.3417 10.7703 10.4403 0.0000 1.0000 2.0000 3.0000 12.2066 11.6619 11.1803 10.7703 9.2195 8.6023 14.3178 13.4164 12.5300 11.6619 23.4307 22.8035 22.2036 21.6333 2.2361 2.2361
12.0416 11.4018 10.8167 10.2956 10.0000 9.2195 8.4853 7.8102 11.3137 10.6301 9.4340 8.6023 11.4018 10.8167 10.2956 9.8489 19.2094 18.4391 17.6918 16.9706 17.7200 16.7631 15.8114 17.1172 16.1245 15.1327 17.4642 17.2627 15.5242 15.2971 16.6433 24.8395 14.8661 13.9284 13.0000 12.0830 14.1421 13.1529 12.1655 11.1803 14.5602 14.3178 11.7047 11.4018 1.0000 0.0000 1.0000 2.0000 12.8062 12.2066 11.6619 11.1803 9.8995 9.2195 15.2315 14.3178 13.4164 12.5300 24.0832 23.4307 22.8035 22.2036 3.1623 2.8284
12.7279 12.0416 11.4018 10.8167 10.8167 10.0000 9.2195 8.4853 12.0416 11.4018 10.0000 9.2195 12.0416 11.4018 10.8167 10.2956 20.0000 19.2094 18.4391 17.6918 18.6815 17.7200 16.7631 18.1108 17.1172 16.1245 18.4391 18.2483 16.4924 16.2788 17.4929 25.4951 15.8114 14.8661 13.9284 13.0000 15.1327 14.1421 13.1529 12.1655 15.5242 15.2971 12.6491 12.3693 2.0000 1.0000 0.0000 1.0000 13.4536 12.8062 12.2066 11.6619 10.6301 9.8995 16.1555 15.2315 14.3178 13.4164 24.7588 24.0832 23.4307 22.8035 4.1231 3.6056
13.4536 12.7279 12.0416 11.4018 11.6619 10.8167 10.0000 9.2195 12.8062 12.2066 10.6301 9.8995 12.7279 12.0416 11.4018 10.8167 20.8087 20.0000 19.2094 18.4391 19.6469 18.6815 17.7200 19.1050 18.1108 17.1172 19.4165 19.2354 17.4642 17.2627 18.3576 26.1725 16.7631 15.8114 14.8661 13.9284 16.1245 15.1327 14.1421 13.1529 16.4924 16.2788 13.6015 13.3417 3.0000 2.0000 1.0000 0.0000 14.1421 13.4536 12.8062 12.2066 11.4018 10.6301 17.0880 16.1555 15.2315 14.3178 25.4558 24.7588 24.0832 23.4307 5.0990 4.4721
1.0000 1.4142 2.2361 3.1623 4.0000 4.1231 4.4721 5.0000 2.0000 3.0000 3.6056 4.2426 19.0263 19.1050 19.2354 19.4165 23.0868 22.8035 22.5610 22.3607 10.2956 9.4340 8.6023 12.0416 11.3137 10.6301 10.8167 11.4018 9.2195 9.8995 6.0828 12.0416 7.8102 7.0711 6.4031 5.8310 10.0000 9.4340 8.9443 8.5440 8.4853 9.2195 6.7082 7.6158 12.2066 12.8062 13.4536 14.1421 0.0000 1.0000 2.0000 3.0000 3.1623 3.6056 17.0880 16.7631 16.4924 16.2788 29.1204 28.8617 28.6356 28.4429 12.0830 13.4164
1.4142 1.0000 1.4142 2.2361 4.1231 4.0000 4.1231 4.4721 2.2361 3.1623 2.8284 3.6056 19.0000 19.0263 19.1050 19.2354 23.4094 23.0868 22.8035 22.5610 11.1803 10.2956 9.4340 12.8062 12.0416 11.3137 11.6619 12.2066 10.0000 10.6301 7.0711 12.7279 8.6023 7.8102 7.0711 6.4031 10.6301 10.0000 9.4340 8.9443 9.2195 9.8995 7.2111 8.0623 11.6619 12.2066 12.8062 13.4536 1.0000 0.0000 1.0000 2.0000 3.0000 3.1623 17.4642 17.0880 16.7631 16.4924 29.4109 29.1204 28.8617 28.6356 11.7047 13.0000
2.2361 1.4142 1.0000 1.4142 4.4721 4.1231 4.0000 4.1231 2.8284 3.6056 2.2361 3.1623 19.0263 19.0000 19.0263 19.1050 23.7697 23.4094 23.0868 22.8035 12.0830 11.1803 10.2956 13.6015 12.8062 12.0416 12.5300 13.0384 10.8167 11.4018 8.0623 13.4536 9.4340 8.6023 7.8102 7.0711 11.3137 10.6301 10.0000 9.4340 10.0000 10.6301 7.8102 8.6023 11.1803 11.6619 12.2066 12.8062 2.0000 1.0000 0.0000 1.0000 3.1623 3.0000 17.8885 17.4642 17.0880 16.7631 29.7321 29.4109 29.1204 28.8617 11.4018 12.6491
3.1623 2.2361 1.4142 1.0000 5.0000 4.4721 4.1231 4.0000 3.6056 4.2426 2.0000 3.0000 19.1050 19.0263 19.0000 19.0263 24.1661 23.7697 23.4094 23.0868 13.0000 12.0830 11.1803 14.4222 13.6015 12.8062 13.4164 13.8924 11.6619 12.2066 9.0554 14.2127 10.2956 9.4340 8.6023 7.8102 12.0416 11.3137 10.6301 10.0000 10.8167 11.4018 8.4853 9.2195 10.7703 11.1803 11.6619 12.2066 3.0000 2.0000 1.0000 0.0000 3.6056 3.1623 18.3576 17.8885 17.4642 17.0880 30.0832 29.7321 29.4109 29.1204 11.1803 12.3693
2.2361 2.0000 2.2361 2.8284 1.4142 1.0000 1.4142 2.2361 1.4142 1.0000 2.2361 2.0000 16.0000 16.0312 16.1245 16.2788 20.6155 20.2485 19.9249 19.6469 10.1980 9.2195 8.2462 11.1803 10.2956 9.4340 10.4403 10.7703 8.5440 8.9443 7.2801 15.0000 7.2801 6.3246 5.3852 4.4721 8.6023 7.8102 7.0711 6.4031 7.6158 8.0623 5.0000 5.6569 9.2195 9.8995 10.6301 11.4018 3.1623 3.0000 3.1623 3.6056 0.0000 1.0000 14.7648 14.3178 13.9284 13.6015 26.5707 26.2488 25.9615 25.7099 8.9443 10.2956
2.8284 2.2361 2.0000 2.2361 2.2361 1.4142 1.0000 1.4142 2.2361 2.0000 1.4142 1.0000 16.0312 16.0000 16.0312 16.1245 21.0238 20.6155 20.2485 19.9249 11.1803 10.1980 9.2195 12.0830 11.1803 10.2956 11.4018 11.7047 9.4868 9.8489 8.2462 15.6205 8.2462 7.2801 6.3246 5.3852 9.4340 8.6023 7.8102 7.0711 8.5440 8.9443 5.8310 6.4031 8.6023 9.2195 9.8995 10.6301 3.6056 3.1623 3.0000 3.1623 1.0000 0.0000 15.2643 14.7648 14.3178 13.9284 26.9258 26.5707 26.2488 25.9615 8.5440 9.8489
16.1555 16.5529 17.0000 17.4929 13.4164 13.8924 14.4222 15.0000 15.2315 14.3178 16.6433 15.8114 7.6158 8.5440 9.4868 10.4403 6.0828 6.0000 6.0828 6.3246 11.4018 11.1803 11.0454 8.5440 8.2462 8.0623 10.4403 9.4868 10.0499 9.0554 15.0000 25.0799 11.0000 11.0454 11.1803 11.4018 8.0000 8.0623 8.2462 8.5440 10.0000 9.0000 10.4403 9.4868 14.3178 15.2315 16.1555 17.0880 17.0880 17.4642 17.8885 18.3576 14.7648 15.2643 0.0000 1.0000 2.0000 3.0000 12.1655 12.0416 12.0000 12.0416 12.0830 12.6491
15.8114 16.1555 16.5529 17.0000 13.0000 13.4164 13.8924 14.4222 14.8661 13.9284 16.1245 15.2643 6.7082 7.6158 8.5440 9.4868 6.3246 6.0828 6.0000 6.0828 11.7047 11.4018 11.1803 8.9443 8.5440 8.2462 10.7703 9.8489 10.1980 9.2195 15.0333 25.1794 11.0454 11.0000 11.0454 11.1803 8.0623 8.0000 8.0623 8.2462 10.0499 9.0554 10.1980 9.2195 13.4164 14.3178 15.2315 16.1555 16.7631 17.0880 17.4642 17.8885 14.3178 14.7648 1.0000 0.0000 1.0000 2.0000 12.3693 12.1655 12.0416 12.0000 11.1803 11.7047
15.5242 15.8114 16.1555 16.5529 12.6491 13.0000 13.4164 13.8924 14.5602 13.6015 15.6525 14.7648 5.8310 6.7082 7.6158 8.5440 6.7082 6.3246 6.0828 6.0000 12.0830 11.7047 11.4018 9.4340 8.9443 8.5440 11.1803 10.2956 10.4403 9.4868 15.1327 25.3180 11.1803 11.0454 11.0000 11.0454 8.2462 8.0623 8.0000 8.0623 10.1980 9.2195 10.0499 9.0554 12.5300 13.4164 14.3178 15.2315 16.4924 16.7631 17.0880 17.4642 13.9284 14.3178 2.0000 1.0000 0.0000 1.0000 12.6491 12.3693 12.1655 12.0416 10.2956 10.7703
15.2971 15.5242 15.8114 16.1555 12.3693 12.6491 13.0000 13.4164 14.3178 13.3417 15.2315 14.3178 5.0000 5.8310 6.7082 7.6158 7.2111 6.7082 6.3246 6.0828 12.5300 12.0830 11.7047 10.0000 9.4340 8.9443 11.6619 10.8167 10.7703 9.8489 15.2971 25.4951 11.4018 11.1803 11.0454 11.0000 8.5440 8.2462 8.0623 8.0000 10.4403 9.4868 10.0000 9.0000 11.6619 12.5300 13.4164 14.3178 16.2788 16.4924 16.7631 17.0880 13.6015 13.9284 3.0000 2.0000 1.0000 0.0000 13.0000 12.6491 12.3693 12.1655 9.4340 9.8489
28.1603 28.4605 28.7924 29.1548 25.2982 25.6320 26.0000 26.4008 27.2029 26.2488 28.2312 27.3130 12.7279 13.4536 14.2127 15.0000 6.0828 6.3246 6.7082 7.2111 23.0217 23.0000 23.0217 20.0250 20.0000 20.0250 22.0227 21.0238 22.0227 21.0238 27.0740 37.0000 23.0868 23.1948 23.3452 23.5372 20.0998 20.2237 20.3961 20.6155 22.0907 21.0950 22.5610 21.5870 23.4307 24.0832 24.7588 25.4558 29.1204 29.4109 29.7321 30.0832 26.5707 26.9258 12.1655 12.3693 12.6491 13.0000 0.0000 1.0000 2.0000 3.0000 21.4009 21.2603
27.8927 28.1603 28.4605 28.7924 25.0000 25.2982 25.6320 26.0000 26.9258 25.9615 27.8568 26.9258 12.0416 12.7279 13.4536 14.2127 6.0000 6.0828 6.3246 6.7082 23.0868 23.0217 23.0000 20.0998 20.0250 20.0000 22.0907 21.0950 22.0000 21.0000 27.0185 37.0135 23.0217 23.0868 23.1948 23.3452 20.0250 20.0998 20.2237 20.3961 22.0227 21.0238 22.3607 21.3776 22.8035 23.4307 24.0832 24.7588 28.8617 29.1204 29.4109 29.7321 26.2488 26.5707 12.0416 12.1655 12.3693 12.6491 1.0000 0.0000 1.0000 2.0000 20.8087 20.6155
27.6586 27.8927 28.1603 28.4605 24.7386 25.0000 25.2982 25.6320 26.6833 25.7099 27.5136 26.5707 11.4018 12.0416 12.7279 13.4536 6.0828 6.0000 6.0828 6.3246 23.1948 23.0868 23.0217 20.2237 20.0998 20.0250 22.2036 21.2132 22.0227 21.0238 27.0000 37.0540 23.0000 23.0217 23.0868 23.1948 20.0000 20.0250 20.0998 20.2237 22.0000 21.0000 22.2036 21.2132 22.2036 22.8035 23.4307 24.0832 28.6356 28.8617 29.1204 29.4109 25.9615 26.2488 12.0000 12.0416 12.1655 12.3693 2.0000 1.0000 0.0000 1.0000 20.2485 20.0000
27.4591 27.6586 27.8927 28.1603 24.5153 24.7386 25.0000 25.2982 26.4764 25.4951 27.2029 26.2488 10.8167 11.4018 12.0416 12.7279 6.3246 6.0828 6.0000 6.0828 23.3452 23.1948 23.0868 20.3961 20.2237 20.0998 22.3607 21.3776 22.0907 21.0950 27.0185 37.1214 23.0217 23.0000 23.0217 23.0868 20.0250 20.0000 20.0250 20.0998 22.0227 21.0238 22.0907 21.0950 21.6333 22.2036 22.8035 23.4307 28.4429 28.6356 28.8617 29.1204 25.7099 25.9615 12.0416 12.0000 12.0416 12.1655 3.0000 2.0000 1.0000 0.0000 19.7231 19.4165
11.1803 10.7703 10.4403 10.1980 8.6023 8.0623 7.6158 7.2801 10.2956 9.4340 9.2195 8.2462 8.9443 8.5440 8.2462 8.0623 16.2788 15.5563 14.8661 14.2127 15.2315 14.3178 13.4164 14.3178 13.3417 12.3693 14.8661 14.5602 13.0000 12.6491 14.8661 23.8537 12.5300 11.6619 10.8167 10.0000 11.4018 10.4403 9.4868 8.5440 12.0830 11.7047 9.4340 8.9443 2.2361 3.1623 4.1231 5.0990 12.0830 11.7047 11.4018 11.1803 8.9443 8.5440 12.0830 11.1803 10.2956 9.4340 21.4009 20.8087 20.2485 19.7231 0.0000 1.4142
12.5300 12.0830 11.7047 11.4018 10.0000 9.4340 8.9443 8.5440 11.6619 10.8167 10.4403 9.4868 8.6023 8.0623 7.6158 7.2801 16.4012 15.6205 14.8661 14.1421 16.5529 15.6525 14.7648 15.5242 14.5602 13.6015 16.1555 15.8114 14.3178 13.9284 16.2788 25.2389 13.8924 13.0384 12.2066 11.4018 12.6491 11.7047 10.7703 9.8489 13.4164 13.0000 10.8167 10.2956 2.2361 2.8284 3.6056 4.4721 13.4164 13.0000 12.6491 12.3693 10.2956 9.8489 12.6491 11.7047 10.7703 9.8489 21.2603 20.6155 20.0000 19.4165 1.4142 0.0000
